gvkey,fyear,act,at,che,dd1,dltt,dpc,lct,ppent,sale,seq
124617,2016,3999.691,7426.432,1748.047,760.974,2748.533,339.216,1686.63,1779.166,23777.498,2621.303
124617,2017,4589.623,8556.602,1897.739,1057.84,3045.476,355.048,2117.686,1995.045,24156.101,2832.421
124617,2018,4187.641,7878.289,1017.47,587.396,3340.5,305.918,1636.856,1880.201,23428.168,2440.537
124634,2010,8.92,58.327,3.986,0.142,8.551,1.122,13.556,25.57,6.116,34.568
124634,2011,7.378,55.874,2.771,0.03,5.528,1.152,14.636,26.669,6.651,36.307
124634,2012,9.522,45.09,3.684,0.329,5.19,1.08,18.635,26.96,8.134,21.88
124634,2013,11.892,39.733,4.008,2.102,13.081,1.114,21.703,26.942,10.83,5.67
124634,2014,10.921,38.075,2.33,11.25,7.502,0.99,34.215,26.419,12.739,-2.505
124634,2015,21.096,53.041,5.372,0.006,1.369,0.666,41.24,28.652,25.481,11.238
124634,2016,26.867,56.232,6.912,0.028,0,1.026,37.816,25.604,32.33,19.136
124755,2010,29.966,291.456,25.673,0,0,7.715,3.252,259.462,10.62,281.952
124755,2011,103.245,243.195,65.435,0,0,0.407,21.753,139.95,0,210.669
124755,2012,8.484,96.115,2.302,0,0,0.238,19.173,87.631,0,66.715
124755,2013,1.92,97.686,1.151,0,0,0.163,1.082,1.265,0,30.541
124755,2014,18.33,19.839,17.903,0,0,0.106,0.854,1.509,0,13.285
124755,2015,13.926,15.743,13.71,0,0,0.032,0.617,1.817,0,15.126
124775,2010,380.575,616.195,45.853,0.851,0.684,17.376,234.85,95.768,685.91,356.82
124775,2011,444.044,722.523,54.954,8.796,96.327,19.436,195.556,104.434,822.349,384.085
124775,2012,443.226,709.981,61.839,7.755,62.729,19.328,182.284,105.903,845.552,418.247
124775,2013,483.922,726.65,102.275,7.203,42.435,19.073,170.553,107.724,857.808,476.887
124775,2014,506.031,724.722,121.372,8.423,5.261,19.562,185.486,96.212,841.446,494.093
124775,2015,374.45,669.915,54.541,0,90.5,23.935,142.171,87.029,656.267,400.777
124775,2016,370.466,820.756,58.279,0,251.2,25.62,117.723,99.713,590.259,404.41
124775,2017,638.393,1906.799,110.356,7.865,787.343,30.796,322.517,217.539,661.71,601.974
124775,2018,648.046,1791.612,68.517,7.85,778.187,81.946,284.062,201.799,1175.825,528.993
124996,2010,1233.924,2350.41,224.992,29.475,55.193,184.372,961.675,862.614,2703.735,945.359
125000,2010,48.776,78.457,17.36,0,0,2.005,9.849,5.32,78.443,64.103
125000,2011,47.366,76.483,13.726,0,0,2.946,8.716,5.607,87.439,66.706
125000,2012,48.541,88.002,11.554,0,0,3.551,10.525,14.756,98.386,76.867
125000,2013,67.74,108.141,30.785,0,0,4.433,11.385,16.187,110.498,96.35
125000,2014,78.386,127.368,36.461,0,0,4.899,13.023,25.665,126.099,113.34
125000,2015,87.078,144.873,41.491,0,0,5.996,16.657,34.508,147.2,128.144
125014,2010,90.659,130.565,61.144,0,0,5.212,11.799,11.088,69.254,116.655
125014,2011,93.054,133.464,61.628,0,0,5.283,12.743,13.59,76.844,116.315
125014,2013,95.828,127.432,57.895,0,0,5.07,12.243,14.971,104.253,112.052
125014,2014,104.279,131.669,60.009,0,0.135,4.806,15.706,14.842,107.164,115.515
125014,2015,71.966,113.71,31.783,0.035,0.107,7.105,12.925,13.839,106.615,100.397
125014,2016,68.402,92.166,33.311,0.062,0.157,5.468,13.25,12.609,96.713,78.525
125014,2017,70.846,96.466,38.058,0.078,0.18,3.729,12.755,12.369,91.437,83.319
125014,2018,65.327,81.871,35.199,0.091,0.132,3.89,11.884,12.138,82.979,69.606
125074,2010,120.592,260.635,89.654,0,0,9.052,53.136,11.801,144.119,184.99
125074,2011,144.83,295.598,115.219,0,0,10.299,48.831,11.084,167.02,219.321
125074,2012,123.135,357.65,88.207,0,0,9.867,66.52,13.589,189.171,271.23
125074,2013,180.25,388.734,134.826,0,0,8.086,66.704,17.523,192.997,294.12
125074,2014,155.004,442.968,104.416,0,0,8.102,75.826,20.592,221.892,333.697
125074,2015,178.443,430.887,130.669,0,0,9.401,77.414,26.203,216.566,319.123
125074,2016,266.766,430.336,226.086,0,0,10.372,85.264,26.354,196.585,299.763
125074,2017,248.135,469.088,200.961,0,0,11.232,107.37,23.642,211.369,315.356
125074,2018,359.037,532.721,316.399,0,0,9.782,118.034,23.677,234.404,363.957
125094,2010,355.503,637.103,17.17,1.888,328.165,22.127,191.081,261.775,2654.401,26.237
125094,2011,357.915,670.611,16.66,0.978,380.109,23.939,171.266,270.974,3166.876,20.753
125094,2012,435.309,728.33,137.54,1.318,358.678,49.354,120.358,253.387,3730.925,141.276
125094,2013,477.682,796.295,158.537,1.592,237.114,29.279,103.11,289.132,3681.253,357.203
125094,2014,429.742,870.464,99.037,1.551,237.974,34.147,137.004,317.519,3439.218,384.225
125094,2015,433.054,885.466,117.028,1.556,239.111,44.027,100.892,347.757,2716.719,417.742
125094,2016,326.536,879.717,58.517,28.029,259.648,49.205,133.546,403.631,2086.625,343.564
125114,2010,12.838,24.689,7.678,0,0,0.497,4.12,0.856,17.155,20.159
125114,2011,11.15,18.063,8.023,0,0,0.394,3.815,0.633,12.386,13.848
125114,2012,6.614,13.213,4.19,0,0,0.351,4.943,0.56,10.767,7.743
125114,2013,10.932,14.7,7.229,0,0,0.241,4.836,0.439,15.626,8.743
125114,2014,11.368,13.124,7.184,0,0,0.19,5.498,0.397,16.373,6.793
125114,2015,8.973,10.862,5.921,0,0,0.151,4.346,0.388,17.323,5.401
125114,2016,9.346,10.53,6.154,0,0,0.174,5.149,0.439,14.471,3.62
125114,2017,8.96,9.736,6.862,0,0,0.189,4.683,0.391,14.704,3.4
125176,2010,15.394,22.802,12.611,0,0,0.998,1.592,7.307,8.744,21.163
125176,2011,12.602,19.287,9.261,0,0,0.695,3.081,6.616,7.414,16.006
125176,2012,9.737,15.358,7.528,0,0,0.976,2.381,5.582,9.424,12.747
125176,2013,2.95,8.326,1.193,0,0,0.746,1.164,0.779,4.066,7.097
125176,2014,2.534,8.195,1.29,0,0,0.232,1.284,0.603,3.622,6.891
125176,2015,2.285,7.451,1.409,0,0,0.221,1.414,0.433,3.647,6.029
125176,2016,2.986,7.459,2.232,0,1.377,0.234,1.326,0.217,3.961,4.756
125176,2017,1.708,6.866,0.984,0,1.498,0.214,0.973,0.043,4.057,4.395
125176,2018,2.817,7.913,1.425,0,0,0.019,1.531,0.098,4.27,6.382
125194,2010,130.617,2200.623,65.143,36.078,1601.471,104.495,305.048,1573.153,1421.962,129.476
125194,2011,175.902,2203.196,114.176,811.807,823.951,97.182,1067.591,1529.595,1418.379,196.403
125194,2012,231.258,2253.707,161.949,33.122,1673.504,93.773,310.513,1490.398,1399.313,208.681
125194,2013,138.031,2136.15,77.381,12.673,1675.887,92.602,244.44,1476.175,1340.028,199.236
125194,2014,111.964,2055.96,49.783,32.351,1701.723,88.163,223.297,1424.068,1292.718,125.058
125194,2015,155.536,2020.133,67.516,56.018,1612.671,85.351,237.506,1352.055,1291.62,169.452
125194,2016,165.479,2227.962,84.975,30.615,1656.073,83.933,207.64,1326.544,1334.794,254.208
125194,2017,167.357,2235.681,89.852,75.131,1576.078,81.635,275.059,1353.976,1380.003,197.77
125194,2018,296.857,2312.119,104.98,73.232,1740.923,97.274,295.784,1395.369,1355.632,261.769
125237,2010,105.039,222.314,33.295,1.5,7.5,31.901,61.569,14.507,230.813,139.033
125237,2011,109.824,216.12,49.504,0,0,27.942,51.901,13.396,221.433,147.947
125237,2012,95.529,154.26,49.107,0,0,11.464,40.859,10.738,197.627,95.516
125237,2013,92.695,148.367,46.224,0,0,4.495,45.988,7.961,160.675,70.475
125237,2014,81.682,121.479,48.255,0,0,4.354,36.549,4.106,141.516,68.685
125238,2010,28.815,154.438,16.988,12.998,48.388,23.292,20.937,125.567,33.034,81.827
125238,2011,34.021,150.678,17.024,12.998,33.564,32.016,29.004,116.601,51.474,83.073
125238,2012,39.21,162.454,20.311,12.998,13.69,36.862,40.672,122.688,86.353,96.55
125238,2013,8.87,98.017,1.745,0,21.85,55.937,2.394,89.091,40.508,65.962
125238,2014,8.259,75.482,0.901,0,5.367,22.755,2.963,67.167,35.743,58.401
125238,2015,6.45,54.618,0,0,0,23.021,1.454,48.112,24.434,45.389
125238,2016,12.02,44.957,5.847,0,0,19.117,1.346,32.937,14.339,38.646
125238,2017,33.22,51.693,27.422,0,0,15.988,10.734,18.473,43.525,37.81
125238,2018,27.647,38.847,23.016,0,0,7.408,1.843,11.127,10.188,35.238
125239,2009,95.362,207.56,19.548,6.711,13.454,14.699,96.404,76.797,149.281,92.794
125239,2010,88.344,207.417,12.193,9.357,8.764,15.398,89.16,84.429,154.617,104.755
125239,2011,101.768,207.955,17.543,6.935,5.649,13.713,82.2,75.856,151.286,114.966
125239,2012,95.016,216.423,18.361,10.679,14.44,15.718,81.164,92.987,157.196,115.763
125239,2013,108.509,235.239,21.169,12.51,21.462,18.592,90.005,93.386,174.337,115.928
125239,2014,129.606,260.54,23.713,18.117,23.094,20.642,113.03,95.848,206.461,114.994
125239,2015,152.076,280.784,26.201,18.924,20.998,24.342,136.277,95.515,226.942,113.22
125239,2016,187.181,332.059,29.056,18.763,16.462,27.366,176.379,102.114,284.225,127.439
125239,2017,216.051,375.704,35.142,16.664,32.415,27.281,187.62,110.788,317.702,138.304
125240,2010,259.069,415.729,166.947,1.169,1.621,26.534,72.411,80.995,477.655,316.748
125240,2011,239.743,378.624,155.761,1.262,0.359,15.185,69.254,96.562,483.921,295.143
125240,2012,234.532,381.383,152.374,0,0,20.638,77.565,102.162,484.013,294.726
125274,2010,36.819,42.096,22.143,0,0,0.861,16.774,0.653,96.774,25.082
125274,2011,33.328,42.792,18.124,0,0,0.918,15.363,1.037,96.843,27.035
125274,2012,36.978,45.791,19.729,0,0,0.993,16.426,0.759,101.394,29.005
125274,2013,39.023,44.648,20.805,0,0,0.701,19.189,0.411,92.108,24.671
125274,2014,40.743,47.241,26.39,0,0,0.624,17.044,1.336,95.916,28.577
125274,2015,49.312,55.258,29.723,0,0,0.575,17.077,1.167,106.601,36.907
125274,2016,55.657,61.008,33.2,0,0,0.598,20.221,1.089,97.441,38.112
125274,2017,44.253,49.434,24.754,0,0,0.634,17.427,0.989,80.811,31.43
125274,2018,29.996,31.994,16.677,0,0,0.639,12.466,0.911,73.414,18.341
125276,2010,19.804,21.821,13.811,0,0,1.613,6.751,0.575,16.368,14.967
125276,2011,13.865,15.351,10.721,0,0,1.166,7.366,1.32,14.987,7.859
125276,2012,10.427,12.024,6.895,0.975,1.37,0.821,8.393,1.521,13.999,1.997
125276,2013,11.103,12.39,7.795,1.605,6.984,0.821,5.856,1.031,12.634,-1.521
125276,2014,8.353,8.856,4.946,3.16,1.651,0.631,7.032,0.44,11.149,-0.25
125276,2015,14.209,14.913,11.792,0,0,0.374,11.257,0.533,7.821,3.061
125276,2016,5.484,5.604,4.093,0,0,0,2.507,0,0.674,3.097
125276,2018,14.563,163.116,4.866,58.949,57.422,0,62.451,0,28.442,27.538
125358,2010,29.126,117.037,4.82,8.98,52.531,21.159,35.596,29.914,126.147,13.464
125360,2010,582.354,671.02,555.138,0,0,6.393,21.385,6.569,68.617,644.003
125360,2011,418.683,469.737,396.612,0,0,3.563,17.466,5.978,48.688,448.757
125360,2012,389.462,461.934,371.619,0,0,2.755,16.272,4.276,57.285,442.231
125376,2012,0.301,0.301,0.093,1.069,2.606,0,2.494,0,0,-4.799
125376,2013,0.208,23.853,0.205,1.967,2.101,1.291,8.443,0,0,13.309
125376,2014,0.044,13.279,0.001,2.967,1.513,0.869,9.996,0,0,1.77
125376,2015,0.096,12.469,0.04,3.967,0.82,0.873,11.267,0,0,0.382
125376,2016,0.444,13.269,0.382,4.967,0,0.873,10.582,1.327,0,2.687
125376,2017,0.332,12.965,0.23,0,0,0.885,1.224,0.016,1.995,11.741
125378,2010,515.694,1585.689,90.458,176.97,870.198,188.524,514.567,579.944,1880.733,176.407
125378,2011,606.542,1862.464,139.81,130.874,1228.064,202.882,496.429,539.003,1839.074,111.69
125378,2012,569.114,1722.644,147.111,82.146,1088.296,194.895,409.386,534.216,1495.803,198.921
125378,2013,489.442,1576.964,138.239,95.992,904.448,201.18,394.888,514.733,1298.761,251.188
125378,2014,465.334,1407.526,169.794,79.135,759.592,176.453,354.699,425.382,1126.84,266.088
125378,2015,560.605,1417.806,237.584,142.14,653.483,168.054,452.846,362.79,1054.759,261.701
125378,2016,608.28,1351.532,303.75,129.509,571.092,154.736,417.916,313.892,921.653,288.927
125378,2017,579.014,1359.775,293.109,203.188,351.041,167.161,521.948,340.089,941.87,413.293
125378,2018,335.543,1063.889,111.312,43.348,322.163,158.407,307.715,324.036,872.036,376.214
125531,2010,3.898,4.714,3.813,0.035,0,0.277,0.745,0.816,0,3.969
125531,2011,7.234,8.263,7.109,0,0,0.21,1.068,1.029,0,7.195
125531,2012,1.67,4.146,0.592,0,0.377,0.363,0.886,1.265,0,2.883
125531,2013,24.767,26.24,23.644,0,0,0.461,3.324,1.295,1.267,20.577
125531,2014,10.665,11.802,9.906,0,0,0.388,3.132,1.098,1.272,7.439
125531,2015,13.579,14.417,12.584,0,0,0.351,4.802,0.838,2.556,9.615
125531,2016,3.817,3.867,3.445,0,0,0.238,1.161,0.05,2.905,2.706
125595,2010,858.467,2352.676,606.871,0,0,143.749,145.151,255.929,1023.586,2177.605
125595,2011,1122.02,2345.501,849.226,0,0,167.878,148.392,293.043,1158.538,2156.25
125595,2012,728.384,2600.627,437.581,0,0,204.163,202.944,345.091,1373.947,2345.754
125595,2013,1029.714,2957.685,673.896,0,0,184.431,263.166,450.287,1577.922,2629.431
125595,2014,1262.555,4001.546,758.292,0,604.851,262.869,334.011,601.591,1963.874,2945.335
125595,2015,1253.188,4187.925,749.561,0,624.288,318.088,332.44,753.18,2197.448,3120.878
125595,2016,1309.917,4373.146,837.018,0,640.087,352.94,374.588,801.017,2340.049,3224.37
125595,2017,1308.872,4602.844,711.936,0,662.913,391.152,463.904,862.535,2502.996,3310.723
125595,2018,2535.354,5461.77,1892.105,686.552,874.08,476.478,1210.709,910.618,2714.474,3191.86
125600,2010,1.732,15.556,0.136,1.519,0.252,0.778,5.895,0.113,11.259,8.127
125600,2011,2.838,13.197,1.052,0.111,0.854,0.46,3.613,0.012,11.181,8.611
125600,2012,5.035,15.176,1.164,0.075,0.814,0.261,4.62,0.036,12.758,9.608
125600,2013,3.725,10.859,0.955,0.266,0.395,0.259,4.295,0.045,13.89,5.703
125600,2014,3.774,10.787,1.191,0.28,0.114,0.276,4.194,0.132,14.797,5.803
125600,2015,4.215,10.978,0.982,0.093,0,0.293,4.249,0.142,15.084,5.891
125600,2016,10.328,10.472,0.685,0,0,0.049,5.008,0.144,8.256,5.32
125600,2017,12.226,12.548,9.195,0,0,0.051,2.746,0.304,8.283,9.533
125600,2018,8.463,8.727,4.679,0,0,0.067,2.257,0.247,8.432,6.237
125601,2010,133.677,207.797,28.773,0,0,7.641,38.671,43.457,274.268,152.023
125601,2011,94.333,163.29,14.545,0,0,6.582,32.116,38.24,274.773,128.11
125601,2012,126.408,193.862,9.858,0,0,9.488,74.99,37.088,202.475,116.074
125601,2013,95.252,140.002,32.229,0,0,3.96,34.712,27.751,155.463,101.432
125601,2014,78.772,138.632,15.772,0,0,4.212,39.073,30.922,166.694,94.789
125601,2015,72.917,128.542,13.772,0,0,5.175,39.749,34.163,188.018,83.94
125601,2016,55.884,107.196,54.027,0,0,3.684,9.106,29.757,17.247,97.537
125601,2017,36.915,96.979,32.778,0,0,4.903,20.164,37.415,28.29,76.152
125601,2018,34.49,107.151,29.964,0,12.5,6.989,13.022,49.311,43.843,81.465
125604,2010,38.679,59.177,21.358,0.01,0,7.233,15.02,9.839,19.473,42.913
125604,2011,39.495,55.656,13.857,0,0,4.455,20.08,8.687,27.626,29.036
125604,2012,23.94,39.46,9.38,0.65,1.305,4.376,17.039,9.678,26.108,15.03
125604,2013,23.713,35.356,5.027,0.718,3.079,4.179,12.603,7.731,26.601,-15.501
125604,2014,192.746,205.881,146.205,0.587,2.426,4.338,25.707,7.249,64.23,159.436
125604,2015,131.23,209.456,67.973,0,14.809,2.987,42.706,8.922,103.288,125.889
125604,2016,110.933,240.832,57.233,17.751,50.596,7,66.485,62.306,85.928,94.71
125604,2017,119.607,270.81,38.726,53.268,50.44,10.553,115.721,97.479,103.262,74.355
125604,2018,155.615,390.326,56.001,91.067,181.456,18.054,146.37,159.62,174.632,34.356
125794,2010,8.738,13.651,1.597,1.995,1.348,1.83,9.168,4.839,34.371,3.135
125794,2011,13.178,19.949,3.128,2.107,2.608,2.125,11.444,6.642,43.484,5.897
125794,2012,18.581,30.071,1.868,2.212,3.097,3.856,17.758,8.607,59.867,9.216
125794,2013,27.491,39.916,4.834,2.786,3.294,4.461,14.323,9.694,66.467,21.711
125794,2014,58.742,81.106,33.689,3.224,5.257,5.706,14.623,15.082,87.069,60.405
125794,2015,99.028,367.955,23.42,5.134,57.376,7.142,40.058,34.577,99.802,238.112
125794,2016,78.825,337.118,12.525,8.733,97.436,26.706,38.113,34.036,244.083,186.596
125794,2017,84.963,343.34,12.821,8.989,96.435,23.031,35.065,36.504,258.611,205.533
125794,2018,103.668,505.015,9.811,14.171,98.13,22.274,60.925,60.888,276.741,320.443
125863,2010,2169.482,5220.025,513.511,62.364,1695.778,376.84,1845.718,570.567,4742.341,667.431
125863,2011,1961.518,4435.469,525.407,110.271,1611.247,338.595,1717.625,520.217,4475.685,195.892
125863,2012,1872.412,4268.308,561.723,126.586,1343.652,288.773,1704.95,461.51,4720.588,312.508
125863,2013,1843.63,4081.34,457.463,118.499,1289.715,271.446,1704.462,403.725,4753.755,163.97
125863,2014,1683.249,3708.957,396.913,71.396,1031.005,211.768,1521.096,343.668,4032.053,269.852
125863,2015,1958.964,4670.456,418.072,93.387,1310.681,200.891,1900.325,327.942,3965.707,718.866
125863,2016,1862.428,4622.831,391.479,54.87,1053.089,243.751,2002.77,301.787,5159.928,739.695
125863,2017,1864.612,4462.566,383.502,24.044,1294.769,288.528,2006.472,292.135,5086.508,400.333
125975,2010,28.042,38.686,20.321,0,0,0.991,7.779,1.145,39.763,27.612
125975,2011,27.767,36.511,21.926,0,0,0.771,8.473,1.301,44.432,25.07
125975,2012,27.446,36.445,21.214,0,0,0.825,9.322,1.795,48.359,24.531
125975,2013,24.726,33.018,18.711,0,0,1.044,10.316,2.153,49.09,20.562
